user_id,problem,,,,,,,
32939,0.263084137,,,,,,,
32940,0.236358149,,,,,,,
32941,0.272844296,,,,,,,
32942,0.230574227,,,,,,,
32943,0.13713118,,,,,,,
32944,0.532166915,,,,,,,
32945,0.308185895,,,,,,,
32946,0.09089204,,,,,,,
32947,0.085047152,,,,,,,
32948,0.085167153,,,,,,,
32949,0.120408282,,,,,,,
32950,0.340872452,,,,,,,
32951,0.576617211,,,,,,,
32952,0.126864802,,,,,,,
32953,0.73875293,,,,,,,
32954,0.534129588,,,,,,,
32955,0.404905577,,,,,,,
32956,0.147948767,,,,,,,
32957,0.602208558,,,,,,,
32958,0.346439568,,,,,,,
32959,0.229855222,,,,,,,
32960,0.136248,,,,,,,
32961,0.527388404,,,,,,,
32962,0.133718523,,,,,,,
32963,0.075872028,,,,,,,
32964,0.129993808,,,,,,,
32965,0.168821657,,,,,,,
32966,0.830523947,,,,,,,
32967,0.136972748,,,,,,,
32968,0.135463487,,,,,,,
32969,0.145269603,,,,,,,
32970,0.854043441,,,,,,,
32971,0.903567507,,,,,,,
32972,0.369745129,,,,,,,
32973,0.097816021,,,,,,,
32974,0.260706433,,,,,,,
32975,0.66328223,,,,,,,
32976,0.467873854,,,,,,,
32977,0.402047185,,,,,,,
32978,0.303185986,,,,,,,
32979,0.204221958,,,,,,,
32980,0.320567876,,,,,,,
32981,0.443839678,,,,,,,
32982,0.109861766,,,,,,,
32983,0.673991029,,,,,,,
32984,0.954712086,,,,,,,
32985,0.359480811,,,,,,,
32986,0.385849948,,,,,,,
32987,0.232147575,,,,,,,
32988,0.593526344,,,,,,,
32989,0.585594485,,,,,,,
32990,0.783210979,,,,,,,
32991,0.363130753,,,,,,,
32992,0.123362091,,,,,,,
32993,0.404882881,,,,,,,
32994,0.701223725,,,,,,,
32995,0.264243733,,,,,,,
32996,0.879437318,,,,,,,
32997,0.618536512,,,,,,,
32998,0.197189514,,,,,,,
32999,0.354250432,,,,,,,
33000,0.425341813,,,,,,,
33001,0.241452447,,,,,,,
33002,0.480025971,,,,,,,
33003,0.069913097,,,,,,,
33004,0.94885686,,,,,,,
33005,0.898952229,,,,,,,
33006,0.881838624,,,,,,,
33007,0.046495817,,,,,,,
33008,0.084271914,,,,,,,
33009,0.41561906,,,,,,,
33010,0.482471916,,,,,,,
33011,0.217125587,,,,,,,
33012,0.269581615,,,,,,,
33013,0.197357839,,,,,,,
33014,0.194831232,,,,,,,
33015,0.846029036,,,,,,,
33016,0.360354314,,,,,,,
33017,0.080899221,,,,,,,
33018,0.206145142,,,,,,,
33019,0.206882578,,,,,,,
33020,0.117364414,,,,,,,
33021,0.272588647,,,,,,,
33022,0.144661027,,,,,,,
33023,0.432688453,,,,,,,
33024,0.249902749,,,,,,,
33025,0.225779647,,,,,,,
33026,0.046959351,,,,,,,
33027,0.27058283,,,,,,,
33028,0.458638495,,,,,,,
33029,0.200935562,,,,,,,
33030,0.370921112,,,,,,,
33031,0.259227203,,,,,,,
33032,0.600519409,,,,,,,
33033,0.532952254,,,,,,,
33034,0.243669045,,,,,,,
33035,0.418395384,,,,,,,
33036,0.471874779,,,,,,,
33037,0.299864301,,,,,,,
33038,0.459011443,,,,,,,
33039,0.934539647,,,,,,,
33040,0.305939697,,,,,,,
33041,0.18325227,,,,,,,
33042,0.278994092,,,,,,,
33043,0.144620732,,,,,,,
33044,0.908591445,,,,,,,
33045,0.16548497,,,,,,,
33046,0.187547031,,,,,,,
33047,0.051602311,,,,,,,
33048,0.229963888,,,,,,,
33049,0.347074709,,,,,,,
33050,0.400055131,,,,,,,
33051,0.322745379,,,,,,,
33052,0.190612024,,,,,,,
33053,0.105602132,,,,,,,
33054,0.303736748,,,,,,,
33055,0.250666958,,,,,,,
33056,0.19278928,,,,,,,
33057,0.344345883,,,,,,,
33058,0.247105452,,,,,,,
33059,0.339466125,,,,,,,
33060,0.255177151,,,,,,,
33061,0.151704758,,,,,,,
33062,0.121372788,,,,,,,
33063,0.244429672,,,,,,,
33064,0.306216044,,,,,,,
33065,0.634768531,,,,,,,
33066,0.264068574,,,,,,,
33067,0.160951877,,,,,,,
33068,0.420543294,,,,,,,
33069,0.940644583,,,,,,,
33070,0.10882556,,,,,,,
33071,0.117658861,,,,,,,
33072,0.890268399,,,,,,,
33073,0.284348397,,,,,,,
33074,0.212205075,,,,,,,
33075,0.272980415,,,,,,,
33076,0.434547367,,,,,,,
33077,0.35323163,,,,,,,
33078,0.904335229,,,,,,,
33079,0.120980605,,,,,,,
33080,0.208252269,,,,,,,
33081,0.799062571,,,,,,,
33082,0.075227532,,,,,,,
33083,0.290182545,,,,,,,
33084,0.423366867,,,,,,,
33085,0.838776808,,,,,,,
33086,0.909117635,,,,,,,
33087,0.221266601,,,,,,,
33088,0.585606631,,,,,,,
33089,0.039919148,,,,,,,
33090,0.183399875,,,,,,,
33091,0.227566401,,,,,,,
33092,0.192087278,,,,,,,
33093,0.455586823,,,,,,,
33094,0.219147668,,,,,,,
33095,0.124422047,,,,,,,
33096,0.326838701,,,,,,,
33097,0.892262617,,,,,,,
33098,0.255548519,,,,,,,
33099,0.095230894,,,,,,,
33100,0.192516598,,,,,,,
33101,0.169644971,,,,,,,
33102,0.544989232,,,,,,,
33103,0.670504926,,,,,,,
33104,0.296636128,,,,,,,
33105,0.118043767,,,,,,,
33106,0.158505336,,,,,,,
33107,0.682666245,,,,,,,
33108,0.166100344,,,,,,,
33109,0.126274413,,,,,,,
33110,0.14129659,,,,,,,
33111,0.227294613,,,,,,,
33112,0.099946602,,,,,,,
33113,0.263789176,,,,,,,
33114,0.105342264,,,,,,,
33115,0.03941949,,,,,,,
33116,0.905360562,,,,,,,
33117,0.255364711,,,,,,,
33118,0.107351677,,,,,,,
33119,0.338737119,,,,,,,
33120,0.151406157,,,,,,,
33121,0.779742518,,,,,,,
33122,0.121333861,,,,,,,
33123,0.704677947,,,,,,,
33124,0.045528734,,,,,,,
33125,0.144304429,,,,,,,
33126,0.128575811,,,,,,,
33127,0.201570884,,,,,,,
33128,0.367141065,,,,,,,
33129,0.181625947,,,,,,,
33130,0.117073552,,,,,,,
33131,0.307163297,,,,,,,
33132,0.391214579,,,,,,,
33133,0.071932511,,,,,,,
33134,0.287477986,,,,,,,
33135,0.390170996,,,,,,,
33136,0.106656187,,,,,,,
33137,0.094154138,,,,,,,
33138,0.864925043,,,,,,,
33139,0.941703125,,,,,,,
33140,0.325563876,,,,,,,
33141,0.20186484,,,,,,,
33142,0.33343066,,,,,,,
33143,0.875734793,,,,,,,
33144,0.451812969,,,,,,,
33145,0.834524363,,,,,,,
33146,0.21010734,,,,,,,
33147,0.165380257,,,,,,,
33148,0.130543836,,,,,,,
33149,0.35489899,,,,,,,
33150,0.26091586,,,,,,,
33151,0.761145449,,,,,,,
33152,0.359757421,,,,,,,
33153,0.92649596,,,,,,,
33154,0.099630821,,,,,,,
33155,0.270994013,,,,,,,
33156,0.244557675,,,,,,,
33157,0.075415938,,,,,,,
33158,0.741220398,,,,,,,
33159,0.283448944,,,,,,,
33160,0.105544837,,,,,,,
33161,0.253307587,,,,,,,
33162,0.312526142,,,,,,,
33163,0.347598071,,,,,,,
33164,0.349906601,,,,,,,
33165,0.121523674,,,,,,,
33166,0.076374405,,,,,,,
33167,0.185526079,,,,,,,
33168,0.16816601,,,,,,,
33169,0.309878981,,,,,,,
33170,0.18153227,,,,,,,
33171,0.16794705,,,,,,,
33172,0.27024994,,,,,,,
33173,0.161664499,,,,,,,
33174,0.845188021,,,,,,,
33175,0.130482407,,,,,,,
33176,0.056558422,,,,,,,
33177,0.342793887,,,,,,,
33178,0.289563824,,,,,,,
33179,0.786135626,,,,,,,
33180,0.129007869,,,,,,,
33181,0.24243462,,,,,,,
33182,0.897156244,,,,,,,
33183,0.460313991,,,,,,,
33184,0.19639506,,,,,,,
33185,0.294075949,,,,,,,
33186,0.260634717,,,,,,,
33187,0.152583362,,,,,,,
33188,0.280410302,,,,,,,
33189,0.183167259,,,,,,,
33190,0.568519681,,,,,,,
33191,0.409767412,,,,,,,
33192,0.420191091,,,,,,,
33193,0.231193722,,,,,,,
33194,0.297282007,,,,,,,
33195,0.308669288,,,,,,,
33196,0.313256588,,,,,,,
33197,0.245579535,,,,,,,
33198,0.229567641,,,,,,,
33199,0.404599327,,,,,,,
33200,0.179839902,,,,,,,
33201,0.203203739,,,,,,,
33202,0.215543304,,,,,,,
33203,0.125777159,,,,,,,
33204,0.358435855,,,,,,,
33205,0.350899398,,,,,,,
33206,0.312958867,,,,,,,
33207,0.111655996,,,,,,,
33208,0.294749072,,,,,,,
33209,0.23464217,,,,,,,
33210,0.133702063,,,,,,,
33211,0.156103603,,,,,,,
33212,0.280685851,,,,,,,
33213,0.357389495,,,,,,,
33214,0.16308316,,,,,,,
33215,0.157879489,,,,,,,
33216,0.045572351,,,,,,,
33217,0.216763103,,,,,,,
33218,0.130979749,,,,,,,
33219,0.097171026,,,,,,,
33220,0.427512972,,,,,,,
33221,0.425645225,,,,,,,
33222,0.434695078,,,,,,,
33223,0.257276843,,,,,,,
33224,0.293270257,,,,,,,
33225,0.186401723,,,,,,,
33226,0.623387348,,,,,,,
33227,0.259401228,,,,,,,
33228,0.449528968,,,,,,,
33229,0.678365357,,,,,,,
33230,0.113284753,,,,,,,
33231,0.500961388,,,,,,,
33232,0.098105343,,,,,,,
33233,0.425108928,,,,,,,
33234,0.816111693,,,,,,,
33235,0.318239579,,,,,,,
33236,0.450620513,,,,,,,
33237,0.12026348,,,,,,,
33238,0.144250232,,,,,,,
33239,0.402397663,,,,,,,
33240,0.863704909,,,,,,,
33241,0.142056076,,,,,,,
33242,0.328459211,,,,,,,
33243,0.184668534,,,,,,,
33244,0.195924244,,,,,,,
33245,0.169387004,,,,,,,
33246,0.184065956,,,,,,,
33247,0.36353485,,,,,,,
33248,0.893921162,,,,,,,
33249,0.447338427,,,,,,,
33250,0.115499003,,,,,,,
33251,0.450951088,,,,,,,
33252,0.950374527,,,,,,,
33253,0.108917421,,,,,,,
33254,0.082567956,,,,,,,
33255,0.239770482,,,,,,,
33256,0.291958685,,,,,,,
33257,0.419564481,,,,,,,
33258,0.57085286,,,,,,,
33259,0.081182325,,,,,,,
33260,0.742183669,,,,,,,
33261,0.475490662,,,,,,,
33262,0.213839208,,,,,,,
33263,0.153358139,,,,,,,
33264,0.459980459,,,,,,,
33265,0.202438157,,,,,,,
33266,0.351482047,,,,,,,
33267,0.309522262,,,,,,,
33268,0.052224978,,,,,,,
33269,0.166988838,,,,,,,
33270,0.236421223,,,,,,,
33271,0.26891752,,,,,,,
33272,0.833068838,,,,,,,
33273,0.539873095,,,,,,,
33274,0.207567076,,,,,,,
33275,0.118955813,,,,,,,
33276,0.721142833,,,,,,,
33277,0.590464761,,,,,,,
33278,0.239801952,,,,,,,
33279,0.317766517,,,,,,,
33280,0.548799992,,,,,,,
33281,0.294467367,,,,,,,
33282,0.207530738,,,,,,,
33283,0.279587856,,,,,,,
33284,0.144519538,,,,,,,
33285,0.939604753,,,,,,,
33286,0.272855317,,,,,,,
33287,0.231584884,,,,,,,
33288,0.838489111,,,,,,,
33289,0.443656578,,,,,,,
33290,0.129136502,,,,,,,
33291,0.316538478,,,,,,,
33292,0.344075689,,,,,,,
33293,0.361152632,,,,,,,
33294,0.108991849,,,,,,,
33295,0.491194833,,,,,,,
33296,0.114243508,,,,,,,
33297,0.266308808,,,,,,,
33298,0.284105371,,,,,,,
33299,0.271836093,,,,,,,
33300,0.462790285,,,,,,,
33301,0.207899197,,,,,,,
33302,0.141122556,,,,,,,
33303,0.185910492,,,,,,,
33304,0.125281071,,,,,,,
33305,0.562914863,,,,,,,
33306,0.143229386,,,,,,,
33307,0.899184891,,,,,,,
33308,0.169076522,,,,,,,
33309,0.189542118,,,,,,,
33310,0.943117377,,,,,,,
33311,0.912737675,,,,,,,
33312,0.262424304,,,,,,,
33313,0.393462518,,,,,,,
33314,0.193522699,,,,,,,
33315,0.341371114,,,,,,,
33316,0.197682422,,,,,,,
33317,0.666035356,,,,,,,
33318,0.065167504,,,,,,,
33319,0.242854456,,,,,,,
33320,0.123919465,,,,,,,
33321,0.15033482,,,,,,,
33322,0.793654102,,,,,,,
33323,0.574822928,,,,,,,
33324,0.094422981,,,,,,,
33325,0.10671654,,,,,,,
33326,0.4683009,,,,,,,
33327,0.182327874,,,,,,,
33328,0.461619242,,,,,,,
33329,0.300879947,,,,,,,
33330,0.663008945,,,,,,,
33331,0.110999201,,,,,,,
33332,0.276362929,,,,,,,
33333,0.277439704,,,,,,,
33334,0.370698838,,,,,,,
33335,0.268710994,,,,,,,
33336,0.217233138,,,,,,,
33337,0.323726777,,,,,,,
33338,0.14379957,,,,,,,
33339,0.11551269,,,,,,,
33340,0.281465367,,,,,,,
33341,0.213105694,,,,,,,
33342,0.614696279,,,,,,,
33343,0.800698497,,,,,,,
33344,0.633629208,,,,,,,
33345,0.307210574,,,,,,,
33346,0.210056016,,,,,,,
33347,0.838134225,,,,,,,
33348,0.214146268,,,,,,,
33349,0.216117244,,,,,,,
33350,0.330979484,,,,,,,
33351,0.309715755,,,,,,,
33352,0.250459909,,,,,,,
33353,0.143299024,,,,,,,
33354,0.159634685,,,,,,,
33355,0.689656872,,,,,,,
33356,0.166069171,,,,,,,
33357,0.411174135,,,,,,,
33358,0.329153033,,,,,,,
33359,0.485694735,,,,,,,
33360,0.049280691,,,,,,,
33361,0.16901304,,,,,,,
33362,0.634413213,,,,,,,
33363,0.187479861,,,,,,,
33364,0.77416134,,,,,,,
33365,0.147647365,,,,,,,
33366,0.698547131,,,,,,,
33367,0.037225131,,,,,,,
33368,0.897496557,,,,,,,
33369,0.108351545,,,,,,,
33370,0.423490294,,,,,,,
33371,0.35737106,,,,,,,
33372,0.152687939,,,,,,,
33373,0.20363605,,,,,,,
33374,0.215064259,,,,,,,
33375,0.163658293,,,,,,,
33376,0.11069098,,,,,,,
33377,0.220308097,,,,,,,
33378,0.231461437,,,,,,,
33379,0.643478149,,,,,,,
33380,0.318968104,,,,,,,
33381,0.050195246,,,,,,,
33382,0.352717597,,,,,,,
33383,0.275344506,,,,,,,
33384,0.235502041,,,,,,,
33385,0.912408597,,,,,,,
33386,0.104184223,,,,,,,
33387,0.189342504,,,,,,,
33388,0.271437706,,,,,,,
33389,0.257967368,,,,,,,
33390,0.192093202,,,,,,,
33391,0.429444413,,,,,,,
33392,0.419325349,,,,,,,
33393,0.39072688,,,,,,,
33394,0.706397638,,,,,,,
33395,0.124473087,,,,,,,
33396,0.13625969,,,,,,,
33397,0.883886863,,,,,,,
33398,0.233213099,,,,,,,
33399,0.527254162,,,,,,,
33400,0.367013809,,,,,,,
33401,0.179858884,,,,,,,
33402,0.282810989,,,,,,,
33403,0.148170834,,,,,,,
33404,0.185902803,,,,,,,
33405,0.218087956,,,,,,,
33406,0.094625922,,,,,,,
33407,0.217261656,,,,,,,
33408,0.380149157,,,,,,,
33409,0.253696888,,,,,,,
33410,0.16250645,,,,,,,
33411,0.411480784,,,,,,,
33412,0.92339542,,,,,,,
33413,0.172424519,,,,,,,
33414,0.23961331,,,,,,,
33415,0.515174544,,,,,,,
33416,0.331202933,,,,,,,
33417,0.293313543,,,,,,,
33418,0.24666897,,,,,,,
33419,0.14861866,,,,,,,
33420,0.103978137,,,,,,,
33421,0.230059914,,,,,,,
33422,0.217417607,,,,,,,
33423,0.215063959,,,,,,,
33424,0.414569043,,,,,,,
33425,0.057193556,,,,,,,
33426,0.064697718,,,,,,,
33427,0.310613388,,,,,,,
33428,0.053348586,,,,,,,
33429,0.266581502,,,,,,,
33430,0.216419861,,,,,,,
33431,0.098608068,,,,,,,
33432,0.420356701,,,,,,,
33433,0.209012953,,,,,,,
33434,0.225935045,,,,,,,
33435,0.085568353,,,,,,,
33436,0.09688544,,,,,,,
33437,0.909036622,,,,,,,
33438,0.114360458,,,,,,,
33439,0.15339714,,,,,,,
33440,0.303229986,,,,,,,
33441,0.585532283,,,,,,,
33442,0.290447914,,,,,,,
33443,0.176687491,,,,,,,
33444,0.487025884,,,,,,,
33445,0.229748489,,,,,,,
33446,0.148116776,,,,,,,
33447,0.262606138,,,,,,,
33448,0.474003185,,,,,,,
33449,0.310666857,,,,,,,
33450,0.149654475,,,,,,,
33451,0.215086588,,,,,,,
33452,0.196305885,,,,,,,
33453,0.266409515,,,,,,,
33454,0.623651324,,,,,,,
33455,0.037276797,,,,,,,
33456,0.140185435,,,,,,,
33457,0.262896778,,,,,,,
33458,0.587606001,,,,,,,
33459,0.180511261,,,,,,,
33460,0.210912013,,,,,,,
33461,0.555900114,,,,,,,
33462,0.251831355,,,,,,,
33463,0.18157209,,,,,,,
33464,0.634634827,,,,,,,
33465,0.466924934,,,,,,,
33466,0.129141843,,,,,,,
33467,0.90608798,,,,,,,
33468,0.932646664,,,,,,,
33469,0.407515846,,,,,,,
33470,0.35479288,,,,,,,
33471,0.099184761,,,,,,,
33472,0.095021172,,,,,,,
33473,0.217102671,,,,,,,
33474,0.180055885,,,,,,,
33475,0.207965394,,,,,,,
33476,0.182945717,,,,,,,
33477,0.233575341,,,,,,,
33478,0.476246521,,,,,,,
33479,0.209790355,,,,,,,
33480,0.270611622,,,,,,,
33481,0.264792792,,,,,,,
33482,0.572142447,,,,,,,
33483,0.263135505,,,,,,,
33484,0.135239627,,,,,,,
33485,0.149872156,,,,,,,
33486,0.94469185,,,,,,,
33487,0.150369945,,,,,,,
33488,0.044196071,,,,,,,
33489,0.162468767,,,,,,,
33490,0.913185421,,,,,,,
33491,0.806801821,,,,,,,
33492,0.19552565,,,,,,,
33493,0.358077094,,,,,,,
33494,0.132747274,,,,,,,
33495,0.119400509,,,,,,,
33496,0.255378494,,,,,,,
33497,0.137721365,,,,,,,
33498,0.183764702,,,,,,,
33499,0.199867278,,,,,,,
33500,0.145657678,,,,,,,
33501,0.129223119,,,,,,,
33502,0.192675148,,,,,,,
33503,0.898257049,,,,,,,
33504,0.268725969,,,,,,,
33505,0.166556234,,,,,,,
33506,0.117114279,,,,,,,
33507,0.071108507,,,,,,,
33508,0.294647669,,,,,,,
33509,0.182409133,,,,,,,
33510,0.046323205,,,,,,,
33511,0.209982748,,,,,,,
33512,0.545186739,,,,,,,
33513,0.081963335,,,,,,,
33514,0.140289779,,,,,,,
33515,0.155455887,,,,,,,
33516,0.412174661,,,,,,,
33517,0.346327062,,,,,,,
33518,0.487452339,,,,,,,
33519,0.869077126,,,,,,,
33520,0.086971991,,,,,,,
33521,0.482408212,,,,,,,
33522,0.405640578,,,,,,,
33523,0.577377727,,,,,,,
33524,0.635760098,,,,,,,
33525,0.488780855,,,,,,,
33526,0.864339333,,,,,,,
33527,0.645158657,,,,,,,
33528,0.136153815,,,,,,,
33529,0.027496802,,,,,,,
33530,0.139228306,,,,,,,
33531,0.32750983,,,,,,,
33532,0.062096273,,,,,,,
33533,0.187577603,,,,,,,
33534,0.27253365,,,,,,,
33535,0.275622932,,,,,,,
33536,0.317383009,,,,,,,
33537,0.214400866,,,,,,,
33538,0.123185324,,,,,,,
33539,0.509216933,,,,,,,
33540,0.275686076,,,,,,,
33541,0.169284278,,,,,,,
33542,0.162860143,,,,,,,
33543,0.860327781,,,,,,,
33544,0.354664364,,,,,,,
33545,0.343877765,,,,,,,
33546,0.328044198,,,,,,,
33547,0.16395334,,,,,,,
33548,0.108692189,,,,,,,
33549,0.103239965,,,,,,,
33550,0.296749452,,,,,,,
33551,0.163002522,,,,,,,
33552,0.475954452,,,,,,,
33553,0.149630754,,,,,,,
33554,0.062393581,,,,,,,
33555,0.248118327,,,,,,,
33556,0.13378196,,,,,,,
33557,0.321096517,,,,,,,
33558,0.418972592,,,,,,,
33559,0.316424516,,,,,,,
33560,0.88472885,,,,,,,
33561,0.20641659,,,,,,,
33562,0.381221781,,,,,,,
33563,0.901256009,,,,,,,
33564,0.837765237,,,,,,,
33565,0.055369497,,,,,,,
33566,0.155075717,,,,,,,
33567,0.212843981,,,,,,,
33568,0.120673075,,,,,,,
33569,0.655546596,,,,,,,
33570,0.068977319,,,,,,,
33571,0.116108554,,,,,,,
33572,0.108336534,,,,,,,
33573,0.899983065,,,,,,,
33574,0.154769262,,,,,,,
33575,0.165208116,,,,,,,
33576,0.208195435,,,,,,,
33577,0.154758794,,,,,,,
33578,0.282683263,,,,,,,
33579,0.130524714,,,,,,,
33580,0.183670355,,,,,,,
33581,0.868769054,,,,,,,
33582,0.24042482,,,,,,,
33583,0.315321368,,,,,,,
33584,0.500709457,,,,,,,
33585,0.045576107,,,,,,,
33586,0.155509447,,,,,,,
33587,0.331523266,,,,,,,
33588,0.038573745,,,,,,,
33589,0.271792914,,,,,,,
33590,0.270805838,,,,,,,
33591,0.360013832,,,,,,,
33592,0.933539502,,,,,,,
33593,0.170025382,,,,,,,
33594,0.437925848,,,,,,,
33595,0.393424459,,,,,,,
33596,0.32011138,,,,,,,
33597,0.263036004,,,,,,,
33598,0.054035555,,,,,,,
33599,0.380325868,,,,,,,
33600,0.896006164,,,,,,,
33601,0.111900381,,,,,,,
33602,0.279915844,,,,,,,
33603,0.117315514,,,,,,,
33604,0.673330294,,,,,,,
33605,0.210440001,,,,,,,
33606,0.186687752,,,,,,,
33607,0.228039969,,,,,,,
33608,0.184830716,,,,,,,
33609,0.203518354,,,,,,,
33610,0.027278304,,,,,,,
33611,0.952021168,,,,,,,
33612,0.396674264,,,,,,,
33613,0.401100325,,,,,,,
33614,0.211464683,,,,,,,
33615,0.198130293,,,,,,,
33616,0.901857996,,,,,,,
33617,0.19568436,,,,,,,
33618,0.207489445,,,,,,,
33619,0.621141652,,,,,,,
33620,0.125610648,,,,,,,
33621,0.199421568,,,,,,,
33622,0.141185507,,,,,,,
33623,0.920686326,,,,,,,
33624,0.330126785,,,,,,,
33625,0.643920919,,,,,,,
33626,0.314027196,,,,,,,
33627,0.242652562,,,,,,,
33628,0.172217484,,,,,,,
33629,0.151410774,,,,,,,
33630,0.250927994,,,,,,,
33631,0.293180534,,,,,,,
33632,0.163442841,,,,,,,
33633,0.256772379,,,,,,,
33634,0.334182762,,,,,,,
33635,0.230563997,,,,,,,
33636,0.217238173,,,,,,,
33637,0.071278146,,,,,,,
33638,0.117078972,,,,,,,
33639,0.287383904,,,,,,,
33640,0.171109774,,,,,,,
33641,0.101257806,,,,,,,
33642,0.158091379,,,,,,,
33643,0.072924632,,,,,,,
33644,0.908153403,,,,,,,
33645,0.228696519,,,,,,,
33646,0.302220628,,,,,,,
33647,0.468732643,,,,,,,
33648,0.134675841,,,,,,,
33649,0.192184872,,,,,,,
33650,0.14102546,,,,,,,
33651,0.862051642,,,,,,,
33652,0.13177258,,,,,,,
33653,0.116167862,,,,,,,
33654,0.25649733,,,,,,,
33655,0.280383296,,,,,,,
33656,0.822238251,,,,,,,
33657,0.870849204,,,,,,,
33658,0.760464708,,,,,,,
33659,0.313833573,,,,,,,
33660,0.216367433,,,,,,,
33661,0.357243323,,,,,,,
33662,0.385073007,,,,,,,
33663,0.141727416,,,,,,,
33664,0.276156602,,,,,,,
33665,0.910073029,,,,,,,
33666,0.09181493,,,,,,,
33667,0.282612757,,,,,,,
33668,0.140332653,,,,,,,
33669,0.906005688,,,,,,,
33670,0.27034358,,,,,,,
33671,0.819302914,,,,,,,
33672,0.135976819,,,,,,,
33673,0.152912543,,,,,,,
33674,0.201997566,,,,,,,
33675,0.317264315,,,,,,,
33676,0.17082817,,,,,,,
33677,0.263397347,,,,,,,
33678,0.486515983,,,,,,,
33679,0.148279668,,,,,,,
33680,0.186249226,,,,,,,
33681,0.73145173,,,,,,,
33682,0.190223897,,,,,,,
33683,0.099940042,,,,,,,
33684,0.089681306,,,,,,,
33685,0.817202137,,,,,,,
33686,0.161023103,,,,,,,
33687,0.064810724,,,,,,,
33688,0.286902701,,,,,,,
33689,0.122919652,,,,,,,
33690,0.169171737,,,,,,,
33691,0.304727133,,,,,,,
33692,0.887555459,,,,,,,
33693,0.159935133,,,,,,,
33694,0.166556075,,,,,,,
33695,0.325792997,,,,,,,
33696,0.527980339,,,,,,,
33697,0.417265708,,,,,,,
33698,0.206818552,,,,,,,
33699,0.037636263,,,,,,,
33700,0.320729997,,,,,,,
33701,0.862105641,,,,,,,
33702,0.342737489,,,,,,,
33703,0.242607593,,,,,,,
33704,0.11959339,,,,,,,
33705,0.898645064,,,,,,,
33706,0.209611628,,,,,,,
33707,0.155174058,,,,,,,
33708,0.875913549,,,,,,,
33709,0.20860976,,,,,,,
33710,0.454915085,,,,,,,
33711,0.157938263,,,,,,,
33712,0.203926418,,,,,,,
33713,0.594204038,,,,,,,
33714,0.050674844,,,,,,,
33715,0.350283053,,,,,,,
33716,0.095973939,,,,,,,
33717,0.179648025,,,,,,,
33718,0.517823427,,,,,,,
33719,0.243438671,,,,,,,
33720,0.299147287,,,,,,,
33721,0.321874216,,,,,,,
33722,0.715868325,,,,,,,
33723,0.12216382,,,,,,,
33724,0.192217237,,,,,,,
33725,0.905311431,,,,,,,
33726,0.957531343,,,,,,,
33727,0.4026758,,,,,,,
33728,0.259291268,,,,,,,
33729,0.121791411,,,,,,,
33730,0.168748872,,,,,,,
33731,0.385416586,,,,,,,
33732,0.201988822,,,,,,,
33733,0.142943935,,,,,,,
33734,0.151960506,,,,,,,
33735,0.288289592,,,,,,,
33736,0.072055055,,,,,,,
33737,0.26692803,,,,,,,
33738,0.195211592,,,,,,,
33739,0.429304432,,,,,,,
33740,0.191810217,,,,,,,
33741,0.900107754,,,,,,,
33742,0.322318835,,,,,,,
33743,0.670845811,,,,,,,
33744,0.892797038,,,,,,,
33745,0.210803765,,,,,,,
33746,0.448034224,,,,,,,
33747,0.055865488,,,,,,,
33748,0.166412244,,,,,,,
33749,0.137838468,,,,,,,
33750,0.215665607,,,,,,,
33751,0.138019637,,,,,,,
33752,0.39239354,,,,,,,
33753,0.375965779,,,,,,,
33754,0.188764974,,,,,,,
33755,0.056239164,,,,,,,
33756,0.197426705,,,,,,,
33757,0.472678477,,,,,,,
33758,0.132330654,,,,,,,
33759,0.053596261,,,,,,,
33760,0.226720311,,,,,,,
33761,0.816460527,,,,,,,
33762,0.10337253,,,,,,,
33763,0.080050567,,,,,,,
33764,0.755720879,,,,,,,
33765,0.189626516,,,,,,,
33766,0.933289225,,,,,,,
33767,0.113903758,,,,,,,
33768,0.241777802,,,,,,,
33769,0.56007666,,,,,,,
33770,0.308722843,,,,,,,
33771,0.892013705,,,,,,,
33772,0.749391246,,,,,,,
33773,0.387649714,,,,,,,
33774,0.159626707,,,,,,,
33775,0.268478249,,,,,,,
33776,0.168881995,,,,,,,
33777,0.19047828,,,,,,,
33778,0.282549703,,,,,,,
33779,0.836493376,,,,,,,
33780,0.142458011,,,,,,,
33781,0.217072922,,,,,,,
33782,0.313362015,,,,,,,
33783,0.446745509,,,,,,,
33784,0.243516633,,,,,,,
33785,0.114575236,,,,,,,
33786,0.184543325,,,,,,,
33787,0.803593126,,,,,,,
33788,0.214874109,,,,,,,
33789,0.194072788,,,,,,,
33790,0.116099012,,,,,,,
33791,0.16020795,,,,,,,
33792,0.362803795,,,,,,,
33793,0.305936141,,,,,,,
33794,0.301499759,,,,,,,
33795,0.104553759,,,,,,,
33796,0.956864883,,,,,,,
33797,0.964291746,,,,,,,
33798,0.87417436,,,,,,,
33799,0.302407689,,,,,,,
33800,0.338330801,,,,,,,
33801,0.269806458,,,,,,,
33802,0.055347505,,,,,,,
33803,0.107512118,,,,,,,
33804,0.171135449,,,,,,,
33805,0.22221274,,,,,,,
33806,0.235168281,,,,,,,
33807,0.727329272,,,,,,,
33808,0.257997971,,,,,,,
33809,0.838800912,,,,,,,
33810,0.121801717,,,,,,,
33811,0.20970633,,,,,,,
33812,0.376721666,,,,,,,
