userid,time,fwver,errtype,errcode
50,2020-11-03 15:00:00,04.16.3553,22,1
50,2020-11-03 15:00:00,04.16.3553,23,connection timeout
50,2020-11-03 15:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 16:00:00,04.16.3553,23,connection timeout
50,2020-11-03 16:00:00,04.16.3553,23,UNKNOWN
50,2020-11-03 16:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 17:00:00,04.16.3553,23,connection timeout
50,2020-11-03 17:00:00,04.16.3553,22,1
50,2020-11-03 18:00:00,04.16.3553,23,connection timeout
50,2020-11-03 18:00:00,04.16.3553,22,1
50,2020-11-03 18:00:00,04.16.3553,23,connection timeout
50,2020-11-03 18:00:00,04.16.3553,22,1
50,2020-11-03 18:00:00,04.16.3553,23,connection timeout
50,2020-11-03 18:00:00,04.16.3553,22,1
50,2020-11-03 19:00:00,04.16.3553,23,connection timeout
50,2020-11-03 19:00:00,04.16.3553,22,1
50,2020-11-03 19:00:00,04.16.3553,23,connection timeout
50,2020-11-03 19:00:00,04.16.3553,22,1
50,2020-11-03 19:00:00,04.16.3553,23,connection timeout
50,2020-11-03 19:00:00,04.16.3553,22,1
50,2020-11-03 19:00:00,04.16.3553,23,connection timeout
50,2020-11-03 19:00:00,04.16.3553,22,1
50,2020-11-03 20:00:00,04.16.3553,23,connection timeout
50,2020-11-03 20:00:00,04.16.3553,22,1
50,2020-11-03 20:00:00,04.16.3553,23,connection timeout
50,2020-11-03 20:00:00,04.16.3553,22,1
50,2020-11-03 20:00:00,04.16.3553,23,connection timeout
50,2020-11-03 20:00:00,04.16.3553,22,1
50,2020-11-03 20:00:00,04.16.3553,23,connection timeout
50,2020-11-03 20:00:00,04.16.3553,22,1
50,2020-11-03 21:00:00,04.16.3553,23,connection timeout
50,2020-11-03 21:00:00,04.16.3553,22,1
50,2020-11-03 21:00:00,04.16.3553,23,connection timeout
50,2020-11-03 21:00:00,04.16.3553,22,1
50,2020-11-03 21:00:00,04.16.3553,23,connection timeout
50,2020-11-03 21:00:00,04.16.3553,22,1
50,2020-11-03 22:00:00,04.16.3553,23,connection timeout
50,2020-11-03 22:00:00,04.16.3553,22,1
50,2020-11-03 22:00:00,04.16.3553,23,connection timeout
50,2020-11-03 22:00:00,04.16.3553,22,1
50,2020-11-03 23:00:00,04.16.3553,23,connection timeout
50,2020-11-03 23:00:00,04.16.3553,22,1
50,2020-11-03 23:00:00,04.16.3553,23,connection timeout
50,2020-11-03 23:00:00,04.16.3553,22,1
50,2020-11-04 01:00:00,04.16.3553,23,connection timeout
50,2020-11-04 01:00:00,04.16.3553,22,1
50,2020-11-04 01:00:00,04.16.3553,23,connection timeout
50,2020-11-04 01:00:00,04.16.3553,22,1
50,2020-11-04 01:00:00,04.16.3553,23,connection timeout
50,2020-11-04 01:00:00,04.16.3553,22,1
50,2020-11-04 02:00:00,04.16.3553,23,connection timeout
50,2020-11-04 02:00:00,04.16.3553,22,1
50,2020-11-04 02:00:00,04.16.3553,23,connection timeout
50,2020-11-04 02:00:00,04.16.3553,22,1
50,2020-11-04 03:00:00,04.16.3553,23,connection timeout
50,2020-11-04 03:00:00,04.16.3553,22,1
50,2020-11-04 03:00:00,04.16.3553,23,connection timeout
50,2020-11-04 03:00:00,04.16.3553,22,1
50,2020-11-04 03:00:00,04.16.3553,23,connection timeout
50,2020-11-04 03:00:00,04.16.3553,22,1
50,2020-11-04 04:00:00,04.16.3553,23,connection timeout
50,2020-11-04 04:00:00,04.16.3553,22,1
50,2020-11-04 05:00:00,04.16.3553,32,79
50,2020-11-04 05:00:00,04.16.3553,32,80
50,2020-11-04 05:00:00,04.16.3553,32,79
50,2020-11-04 05:00:00,04.16.3553,32,80
50,2020-11-04 05:00:00,04.16.3553,23,connection timeout
50,2020-11-04 05:00:00,04.16.3553,22,1
50,2020-11-04 06:00:00,04.16.3553,23,connection timeout
50,2020-11-04 06:00:00,04.16.3553,22,1
50,2020-11-04 06:00:00,04.16.3553,23,connection timeout
50,2020-11-04 06:00:00,04.16.3553,22,1
50,2020-11-04 06:00:00,04.16.3553,32,79
50,2020-11-04 06:00:00,04.16.3553,32,80
50,2020-11-04 06:00:00,04.16.3553,32,79
50,2020-11-04 06:00:00,04.16.3553,32,80
50,2020-11-04 06:00:00,04.16.3553,32,79
50,2020-11-04 06:00:00,04.16.3553,32,80
50,2020-11-04 07:00:00,04.16.3553,23,connection timeout
50,2020-11-04 07:00:00,04.16.3553,22,1
50,2020-11-04 07:00:00,04.16.3553,23,connection timeout
50,2020-11-04 07:00:00,04.16.3553,22,1
50,2020-11-04 08:00:00,04.16.3553,23,connection timeout
50,2020-11-04 08:00:00,04.16.3553,22,1
50,2020-11-04 09:00:00,04.16.3553,23,connection timeout
50,2020-11-04 09:00:00,04.16.3553,22,1
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,23,connection timeout
50,2020-11-04 09:00:00,04.16.3553,22,1
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 09:00:00,04.16.3553,32,79
50,2020-11-04 09:00:00,04.16.3553,32,80
50,2020-11-04 10:00:00,04.16.3553,32,79
50,2020-11-04 10:00:00,04.16.3553,32,80
50,2020-11-04 10:00:00,04.16.3553,32,79
50,2020-11-04 10:00:00,04.16.3553,32,80
50,2020-11-04 10:00:00,04.16.3553,32,79
50,2020-11-04 10:00:00,04.16.3553,32,80
50,2020-11-04 10:00:00,04.16.3553,32,79
50,2020-11-04 10:00:00,04.16.3553,32,80
50,2020-11-04 10:00:00,04.16.3553,32,79
50,2020-11-04 10:00:00,04.16.3553,32,80
50,2020-11-04 10:00:00,04.16.3553,32,79
50,2020-11-04 10:00:00,04.16.3553,32,80
50,2020-11-04 11:00:00,04.16.3553,32,79
50,2020-11-04 11:00:00,04.16.3553,32,80
50,2020-11-04 11:00:00,04.16.3553,32,79
50,2020-11-04 11:00:00,04.16.3553,32,80
50,2020-11-04 11:00:00,04.16.3553,32,79
50,2020-11-04 11:00:00,04.16.3553,32,80
50,2020-11-04 11:00:00,04.16.3553,32,79
50,2020-11-04 11:00:00,04.16.3553,32,80
50,2020-11-04 12:00:00,04.16.3553,23,connection timeout
50,2020-11-04 12:00:00,04.16.3553,22,1
50,2020-11-04 12:00:00,04.16.3553,32,79
50,2020-11-04 12:00:00,04.16.3553,32,80
50,2020-11-04 12:00:00,04.16.3553,32,79
50,2020-11-04 12:00:00,04.16.3553,32,80
50,2020-11-04 12:00:00,04.16.3553,32,79
50,2020-11-04 12:00:00,04.16.3553,32,80
50,2020-11-04 12:00:00,04.16.3553,32,79
50,2020-11-04 12:00:00,04.16.3553,32,80
50,2020-11-04 12:00:00,04.16.3553,32,79
50,2020-11-04 12:00:00,04.16.3553,32,80
50,2020-11-04 12:00:00,04.16.3553,23,connection timeout
50,2020-11-04 12:00:00,04.16.3553,22,1
50,2020-11-04 12:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,23,connection timeout
50,2020-11-04 13:00:00,04.16.3553,22,1
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,23,connection timeout
50,2020-11-04 13:00:00,04.16.3553,22,1
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 13:00:00,04.16.3553,32,79
50,2020-11-04 13:00:00,04.16.3553,32,80
50,2020-11-04 14:00:00,04.16.3553,23,connection timeout
50,2020-11-04 14:00:00,04.16.3553,22,1
50,2020-11-04 14:00:00,04.16.3553,23,connection timeout
50,2020-11-04 14:00:00,04.16.3553,22,1
50,2020-11-04 14:00:00,04.16.3553,23,connection timeout
50,2020-11-04 14:00:00,04.16.3553,22,1
50,2020-11-04 14:00:00,04.16.3553,32,79
50,2020-11-04 14:00:00,04.16.3553,32,80
50,2020-11-04 14:00:00,04.16.3553,32,79
50,2020-11-04 14:00:00,04.16.3553,32,80
50,2020-11-04 14:00:00,04.16.3553,32,79
50,2020-11-04 14:00:00,04.16.3553,32,80
50,2020-11-04 15:00:00,04.16.3553,32,79
50,2020-11-04 15:00:00,04.16.3553,32,80
50,2020-11-04 15:00:00,04.16.3553,32,79
50,2020-11-04 15:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 16:00:00,04.16.3553,32,79
50,2020-11-04 16:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 17:00:00,04.16.3553,32,79
50,2020-11-04 17:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,23,connection timeout
50,2020-11-04 18:00:00,04.16.3553,22,1
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,23,connection timeout
50,2020-11-04 18:00:00,04.16.3553,22,1
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,23,connection timeout
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,22,1
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,23,connection timeout
50,2020-11-04 18:00:00,04.16.3553,22,1
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,23,connection timeout
50,2020-11-04 18:00:00,04.16.3553,22,1
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 18:00:00,04.16.3553,32,79
50,2020-11-04 18:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,23,connection timeout
50,2020-11-04 19:00:00,04.16.3553,22,1
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,23,connection timeout
50,2020-11-04 19:00:00,04.16.3553,22,1
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,23,connection timeout
50,2020-11-04 19:00:00,04.16.3553,22,1
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 19:00:00,04.16.3553,32,79
50,2020-11-04 19:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,23,connection timeout
50,2020-11-04 20:00:00,04.16.3553,22,1
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,23,connection timeout
50,2020-11-04 20:00:00,04.16.3553,22,1
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 20:00:00,04.16.3553,23,connection timeout
50,2020-11-04 20:00:00,04.16.3553,32,80
50,2020-11-04 20:00:00,04.16.3553,22,1
50,2020-11-04 20:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,32,79
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 21:00:00,04.16.3553,23,connection timeout
50,2020-11-04 21:00:00,04.16.3553,32,80
50,2020-11-04 21:00:00,04.16.3553,22,1
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,32,79
50,2020-11-04 22:00:00,04.16.3553,26,1
50,2020-11-04 22:00:00,04.16.3553,40,1
50,2020-11-04 22:00:00,04.16.3553,40,0
50,2020-11-04 22:00:00,04.16.3553,32,80
50,2020-11-04 22:00:00,04.16.3553,31,0
50,2020-11-04 23:00:00,04.16.3553,31,1
50,2020-11-04 23:00:00,04.16.3553,15,1
50,2020-11-04 23:00:00,04.16.3553,16,1
50,2020-11-04 23:00:00,04.16.3553,31,0
50,2020-11-05 00:00:00,04.16.3553,31,1
50,2020-11-05 00:00:00,04.16.3553,23,connection timeout
50,2020-11-05 00:00:00,04.16.3553,22,1
50,2020-11-05 00:00:00,04.16.3553,23,connection timeout
50,2020-11-05 00:00:00,04.16.3553,22,1
50,2020-11-05 00:00:00,04.16.3553,23,connection timeout
50,2020-11-05 00:00:00,04.16.3553,22,1
